name	length	score	pvalue
S4C30788	6506	0.992066868078392	0.00206160562697065
S4C30814	2214	0.313727688590198	0.268625184358433
S4C30895	2794	0.959490635660918	0.00434487981823255
S4C31106	2382	0.0955795682910063	0.552397656156575
S4C31126	5545	0.149883299612673	0.268736357021586
S4C31162	2067	0.0478502890053841	0.694064655000598
S4C31195	3911	0.165610294924883	0.255032743148193
S4C31197	2253	0.203163649214109	0.376848566986886
S4C31277	2502	0.188743763645806	0.395384063459162
S4C31303	3241	0.41676529386422	0.114479747756488
S4C31335	3145	0.465005697038247	0.098471986417657
S4C31353	2605	0.264267671601708	0.312073982540758
S4C31386	3834	0.746711223956132	0.0372301722047053
S4C31402	17008	0.76163336856381	0.0350472956585011
S4C31426	4217	0.0706818076513834	0.394009216589862
S4C31492	2181	0.221903146143557	0.354566109937418
S4C31494	2213	0.670765777250098	0.084346474269542
S4C31579	2840	0.164766533172849	0.429425598915773
S4C31669	2929	0.270892745362687	0.30565631602025
S4C31675	2269	0.632511608678019	0.0976601427033922
S4C31746	46228	0.558587307210259	0.075187969924812
S4C31801	5054	0.997408681688428	0.000606354596167839
S4C31821	3056	0.83846449259454	0.023284016492845
S4C31846	12800	0.604514207527075	0.0658501091438273
S4C31986	4595	0.00875613688344854	0.744967256851807
S4C32060	2431	0.124718644614825	0.493283373858971
S4C32088	2276	0.34672074611078	0.24303424084187
S4C32096	2532	0.17110021636913	0.419858891059114
S4C32109	2558	0.208818751658956	0.369872842508072
S4C32157	2641	0.517335219190102	0.148044804081795
S4C32181	2917	0.378270638672255	0.221748315860804
S4C32223	2229	0.316468253878881	0.266432813807948
S4C32288	2204	0.37281908711504	0.224698050783274
S4C32351	11815	0.416996631465492	0.114358476837254
S4C32374	5892	0.996838553227671	0.000848896434634975
S4C32386	2657	0.889107919302529	0.0194523059752063
S4C32439	2893	0.253754764058933	0.322278470921194
S4C32446	2064	0.191007082737905	0.392474189819428
S4C32545	2214	0.135139722461357	0.473831067883765
S4C32569	2706	0.0822311507752862	0.584047514649021
S4C32586	6319	0.126700638589891	0.296264855687606
S4C32588	5688	0.704670742214133	0.0451127819548872
S4C32636	3142	0.547847049258802	0.0774921173902498
S4C32666	91531	0.978578988284263	0.0037593984962406
S4C32715	3512	0.59980864343907	0.0665777346592287
S4C32802	2257	0.454768121168341	0.177621875871966
S4C32809	2797	0.453897184977756	0.178020488699326
S4C32810	2520	0.216655962051075	0.360066966954997
S4C32815	3052	0.00789197292078143	0.760126121756003
S4C32841	2040	0.729717904142902	0.0658508390800016
S4C32877	2118	0.749850993036518	0.0592737274285487
S4C33001	2385	0.131621969938141	0.480089289273329
S4C33016	3500	0.993624609464827	0.00157652195003638
S4C33026	2068	0.0591241305076826	0.653127117630645
S4C33057	7234	0.831941743341835	0.0238903710890129
S4C33063	4602	0.299882767432155	0.162017948096047
S4C33075	2961	0.36264027254938	0.232271694503129
S4C33085	4331	0.558038192721979	0.0754305117632792
S4C33091	3337	0.0212888543960754	0.60502061605627
S4C33146	2863	0.147518360459465	0.454857097301391
S4C33166	2094	0.609650858778722	0.107665324670148
S4C33251	2467	0.105953311802898	0.528999083190497
S4C33343	2052	0.502769822024795	0.154621915733248
S4C33356	3728	0.131549985873886	0.288988600533592
S4C33419	8459	0.83592858950923	0.0234052874120786
S4C33480	2749	0.326743575544633	0.258500418543469
S4C33490	9309	0.398761867071573	0.1206645646374
S4C33564	6441	0.138189367306324	0.281227261702644
S4C33590	2343	0.0846701573629083	0.577988599673137
S4C33600	5992	0.14512878632247	0.27395100654863
S4C33642	17077	0.983284612973154	0.0033955857385399
S4C33643	2882	0.337441271836518	0.250089687886156
S4C33678	2298	0.463798999504682	0.172559492964484
S4C33694	3959	0.392345513844637	0.123211253941305
S4C33700	12267	0.989058868722544	0.00254668930390492
S4C33779	2210	0.0388596181972584	0.732172041296289
S4C33782	2492	0.135845287085567	0.472874397098099
S4C33852	2116	0.517386744043517	0.148044804081795
S4C33865	2015	0.9512772301098	0.0057400247139953
S4C33866	11411	0.163673710195528	0.257458161532864
S4C33881	2550	0.653932569371687	0.0900067764180651
S4C33886	2010	0.143715713266195	0.460796428429067
S4C33912	3223	0.0576067014557012	0.427843803056027
S4C33965	3411	0.290988532474511	0.166019888430754
S4C34111	3839	0.174461262341577	0.245816153286442
S4C34122	2017	0.422221789472252	0.195599314385937
S4C34180	2014	0.137430052064673	0.47052258141667
S4C34259	2204	0.0420590678457441	0.717662534380356
S4C34304	2102	0.284153665623275	0.293578347351218
S4C34327	2005	0.299326467014729	0.280384262765576
S4C34330	5111	0.993674381326054	0.00157652195003638
S4C34365	2555	0.0795500470342266	0.591302268106988
S4C34386	2755	0.567138345582729	0.125722485749591
S4C34468	5629	0.882886530123753	0.0158864904195974
S4C34541	2873	0.5826188372692	0.119105512815402
S4C34542	2684	0.236684606909451	0.339578267628652
S4C34584	2825	0.624396818341503	0.101167935584167
S4C34795	15624	0.893439135215343	0.0140674266310939
S4C34920	2116	0.406062845810944	0.20440865787061
S4C34926	2759	0.272968363951707	0.303344361621557
S4C34933	4001	0.0819411380428036	0.370967741935484
S4C34962	3446	0.417561497975688	0.11387339316032
S4C35007	2303	0.176963041013351	0.411527882967274
S4C35025	2280	0.956341505826849	0.00494279905927373
S4C35026	3118	0.747689278804057	0.0371089012854717
S4C35056	3055	0.203163276420832	0.221925782197429
S4C35130	2667	0.379899926380998	0.220552477378722
S4C35134	2119	0.312559436403039	0.269502132578626
S4C35169	2438	0.358218440159777	0.234982261729182
S4C35175	25228	0.805897071263777	0.0278923114237206
S4C35236	3530	0.219905248339419	0.207494542808634
S4C35278	2118	0.585303404030488	0.117750229202376
S4C35286	3766	0.0475772186195462	0.461072034926025
S4C35320	10397	0.987032464077473	0.00278923114237206
S4C35329	2042	0.137637290776376	0.470243552437517
S4C35423	2765	0.0884640725305605	0.568780643361103
S4C35431	3267	0.0686751877507715	0.398132427843803
S4C35446	2038	0.639751168327467	0.095029298042811
S4C35473	2598	0.0951316703327733	0.552995575397616
S4C35492	2809	0.476472834051101	0.166660023119544
S4C35540	2223	0.372960637511397	0.224658189500538
S4C35592	2242	0.412853096075204	0.200661697293419
S4C35614	7767	0.603790255853843	0.0659713800630609
S4C35656	4188	0.677257912144087	0.0500848896434635
S4C35706	2039	0.40100977687793	0.207717144337705
S4C35741	2726	0.184101222213459	0.401761868696935
S4C35789	2049	0.0505627586411794	0.684099334316578
S4C35792	2100	0.208448003769141	0.370391039183641
S4C35806	2929	0.566708368184118	0.125881930880536
S4C35820	36356	0.350558797961798	0.138127577007034
S4C35864	2471	0.606493555805058	0.108980747000438
S4C35874	2876	0.36388495318243	0.231354885000199
S4C35888	13009	0.330256211243813	0.147829250545719
S4C35889	4642	0.315794468611963	0.155105505699733
S4C35897	2672	0.918392366736923	0.0127954717582812
S4C35933	2087	0.957139776805745	0.00478335392832941
S4C35996	2178	0.202834363325078	0.377127595966038
S4C36009	97539	0.955495811499914	0.00654862963861266
S4C36050	3944	0.0555027617310853	0.434998787290808
S4C36379	2044	0.102588411648817	0.535934946386575
S4C36406	2218	0.799513565831089	0.0435285207477977
S4C36489	2000	0.615238179778764	0.105592537967872
S4C36534	3627	0.61616752096914	0.063424690759156
S4C36595	2849	0.939911244522117	0.00781281141627138
S4C36620	2398	0.407079150444779	0.203691154781361
S4C36644	2288	0.232992379037988	0.342886754095747
S4C36659	4551	0.97808833037002	0.0037593984962406
S4C36717	2238	0.396128549099903	0.210587156694702
S4C36753	2271	0.0757950520972871	0.601626340335632
S4C36815	2988	0.313535420812417	0.268704906923905
S4C36856	2014	0.359162233436003	0.234464065053613
S4C36889	33859	0.973739140852996	0.00448702401164201
S4C36908	2774	0.393546454716037	0.211902579024993
S4C36910	2320	0.0762011198690671	0.600271056722605
S4C36915	2171	0.0986579269780269	0.544544983457568
S4C36946	2293	0.139485869266317	0.466735759556743
S4C36952	57910	0.828478899269729	0.0246179966044143
S4C36963	2067	0.813597400694441	0.0398214214533424
S4C36972	2230	0.144635524205696	0.45924183840236
S4C37044	2079	0.657368574427229	0.0888109379359828
S4C37063	2667	0.180665623516235	0.406306054928848
S4C37125	2252	0.0483481632589479	0.69191214573285
S4C37145	2243	0.419707423241846	0.196914736716228
S4C37161	2542	0.178744751958642	0.409494957547734
S4C37166	2174	0.896803333947487	0.0176186869693467
S4C37192	2106	0.735516390181966	0.0644955554669749
S4C37207	2726	0.146490877740491	0.456331964762626
S4C37217	2010	0.336795585347289	0.250687607127197
S4C37234	2352	0.262654994037048	0.313748156415673
S4C37349	3349	0.29874856938495	0.162624302692214
S4C37355	2154	0.157390339354159	0.440427312950931
S4C37356	2140	0.874062868956462	0.0231195439869255
S4C37364	2444	0.0752570959881844	0.603420098058756
S4C37367	14172	0.990196543870603	0.00218287654620422
S4C37437	2179	0.0173483371593708	0.850081715629609
S4C37491	4295	0.747091999179189	0.0372301722047053
S4C37553	2499	0.953358457314914	0.0055407183003149
S4C37573	3448	0.0155601033515128	0.658137278680572
S4C37640	2859	0.959955816130164	0.00426515725276039
S4C37648	3301	0.262799736530693	0.182391462527286
S4C37654	2587	0.219399876631988	0.357157093315263
S4C37699	2639	0.321616651051364	0.262486546817077
S4C37703	2786	0.341928811144194	0.246382588591701
S4C37751	2789	0.0635210035535243	0.638777055845657
S4C37765	4079	0.0405591228305181	0.488721804511278
S4C37771	5019	0.048931462841211	0.455493572641281
S4C37813	3390	0.113834896254828	0.314091680814941
S4C37828	2215	0.0921811272096718	0.560409773986527
S4C37832	3355	0.972525421256202	0.00460829493087558
S4C37868	2647	0.223023690583716	0.353410132738072
S4C37960	3220	0.113074909431327	0.315789473684211
S4C37973	4117	0.206604732570308	0.218772738297356
S4C37997	3112	0.0653615870851297	0.405529953917051
S4C38046	2277	0.45670483861746	0.176625343803564
S4C38051	2795	0.172884775753092	0.417546936660422
S4C38076	2329	0.0819191407816069	0.585004185434687
S4C38097	18440	0.992567063226474	0.00194033470773708
S4C38106	2227	0.0454614378242014	0.703750946705465
S4C38209	2702	0.310756183443725	0.270458803364292
S4C38221	3187	0.792567982999931	0.0295901042929905
S4C38223	2295	0.365767413541543	0.229840156256228
S4C38256	2904	0.206450739728025	0.372463825885917
S4C38342	3855	0.955263628082466	0.00666990055784623
S4C38371	2751	0.468006769704786	0.170606290110416
S4C38469	2219	0.162015168270763	0.433571172320325
S4C38551	2138	0.226006336684292	0.350500259098338
S4C38554	2414	0.183125571021878	0.403077291027225
S4C38573	2290	0.353768692719309	0.237493522541555
S4C38590	2188	0.144210220473575	0.459839757643401
S4C38657	2222	0.201538689029354	0.378602463427273
S4C38659	2110	0.407914840102159	0.203292541954
S4C38661	3355	0.630014931389675	0.0596652922629154
S4C38709	2509	0.0671552058637207	0.62725714513493
S4C38719	5845	0.784865806803599	0.0308028134853262
S4C38781	3017	0.321394996218502	0.153043900072763
S4C38847	2001	0.107643704243764	0.525571012875194
S4C38854	4258	0.523128817583285	0.0827067669172932
S4C38855	3378	0.162265132650517	0.258428328886733
S4C38865	2198	0.495899166613548	0.157731095786662
S4C38896	2635	0.623214308078039	0.101885438673417
S4C38911	2496	0.155330884104761	0.443058157611512
S4C38997	2526	0.879928949721582	0.0217243990911628
S4C39039	2016	0.922694509845189	0.0115597719934627
S4C39041	2786	0.128144328570369	0.486905568621198
S4C39070	3434	0.0823382200328129	0.369997574581615
S4C39256	2151	0.191591101231664	0.391756686730179
S4C39282	4197	0.999757151886393	0
S4C39390	4900	0.151372277894576	0.267281105990783
S4C39457	2777	0.54133284390185	0.136086419260972
S4C39479	2111	0.501730353972965	0.155100251126081
S4C39543	2191	0.954741883137462	0.0051819667556902
S4C39609	2137	0.428025096708786	0.192250966636106
S4C39642	2227	0.110547275081295	0.519193207637422
S4C39669	2180	0.9777761478489	0.00171403515765137
S4C39682	2547	0.913464119081485	0.0138717263921553
S4C39761	4898	0.449228139055918	0.1036866359447
S4C39806	2024	0.0901866706042193	0.565312711763065
S4C39810	2034	0.233106726653775	0.342846892813011
S4C39828	3994	0.386643455741323	0.125151588649042
S4C39851	2895	0.317513631316325	0.265715310718699
S4C39865	7478	0.973862484378186	0.00436575309240844
S4C39871	2076	0.107940442066123	0.524933232351417
S4C39875	3068	0.0687306322259153	0.397889886005336
S4C39886	3231	0.458042319385342	0.101261217560029
S4C39908	18285	0.937627540816423	0.00873150618481688
S4C39916	2466	0.0452469650003919	0.704707617491131
S4C39961	2233	0.112955248726248	0.514768605253717
S4C39986	2121	0.295647093473629	0.283333997688046
S4C40010	4478	0.209256258156361	0.215983507154984
S4C40052	7421	0.148318279739298	0.270797962648557
S4C40140	7471	0.0367507546067882	0.507276255154014
S4C40158	3573	0.950406869085256	0.0071549842347805
S4C40183	2522	0.0474652353784141	0.696017857854666
S4C40187	2105	0.172305015958529	0.418344162315143
S4C40217	2218	0.963997522342362	0.0037070992944553
S4C40233	2162	0.64786601604354	0.0920795631203412
S4C40292	4671	0.152642330746917	0.266189667717681
S4C40298	8602	0.541039771509903	0.0784622847441184
S4C40342	2513	0.418625186655386	0.197233626978116
S4C40425	2221	0.336069116399476	0.251006497389086
S4C40474	2224	0.987576634716907	0.000757364371985491
S4C40501	3127	0.0622157321478855	0.413776376424933
S4C40512	2389	0.306444997923241	0.274205763941484
S4C40545	4818	0.283047598605678	0.171840892553966
S4C40605	2254	0.205974767038047	0.373340774106111
S4C40639	3278	0.0928589737347299	0.34804753820034
S4C40650	2045	0.0404475195065371	0.725036871686531
S4C40692	2458	0.278353549616715	0.298361701279547
S4C40829	15469	0.999467518057235	0
S4C40872	4965	0.988048330697156	0.00254668930390492
S4C40881	4846	0.489331974182121	0.0908319185059423
S4C40918	4275	0.0780951091903765	0.379456706281834
S4C40946	2037	0.498322027544465	0.156654841152788
S4C40956	2040	0.589493990381785	0.116115916610197
S4C40971	3508	0.00115901609641074	0.933179723502304
S4C41023	5086	0.0331262750078612	0.526315789473684
S4C41050	2183	0.162078665651799	0.433531311037589
S4C41065	2859	0.338668955792759	0.249292462231435
S4C41077	3337	0.997947418706381	0.000485083676934271
S4C41082	3419	0.502032076118143	0.0869512490904681
S4C41084	4466	0.890121973626013	0.0147950521464953
S4C41095	3429	0.459646887499622	0.100776133883095
S4C41174	67863	0.930378370963409	0.00970167353868542
S4C41342	7330	0.956465449060722	0.00654862963861266
S4C41379	2127	0.204176916785298	0.375413560808387
S4C41501	3046	0.387538480500474	0.125151588649042
S4C41567	2422	0.951471131696229	0.00570016343125922
S4C41568	3011	0.258243940371907	0.184816880911957
S4C41625	2252	0.754169560340707	0.0579981663809941
S4C41701	2222	0.00770929640537528	0.925977597959102
S4C41707	4713	0.995252350801655	0.00133398011156925
S4C41720	2910	0.218693863548501	0.357715151273568
S4C41727	2707	0.346724533790946	0.24303424084187
S4C41764	5828	0.959762015481221	0.00642735871937909
S4C41771	32646	0.375747516660013	0.128425903468348
S4C41801	5129	0.857729127998599	0.0201309725927723
S4C41871	2586	0.155994388856595	0.442380515804999
S4C41941	2206	0.634756175332512	0.0967831944831985
S4C41980	3499	0.693885591498943	0.0469318457433907
S4C41982	3142	0.793124170403956	0.0295901042929905
S4C42076	2364	0.0647493585909316	0.634472037310161
S4C42206	4157	0.713048741735268	0.0434149890856173
S4C42260	2123	0.264938224459502	0.311396340734245
S4C42307	2633	0.0393277108384104	0.730258699724957
S4C42319	5042	0.982589752812952	0.0033955857385399
S4C42372	3026	0.492577879842936	0.0901042929905409
S4C42415	2681	0.194495777727382	0.387810419739307
S4C42469	2214	0.50924865060229	0.15135329054889
S4C42493	3524	0.164291740053327	0.256366723259762
S4C42513	2446	0.248077234715486	0.327739466656037
S4C42581	2236	0.224575643657058	0.351895403994101
S4C42625	2258	0.416347934310053	0.198588910591143
S4C42682	3042	0.758634755636585	0.0352898374969682
S4C42697	3705	0.0282058091099217	0.556148435605142
S4C42797	2312	0.228470516466739	0.347829553155021
S4C42824	2112	0.527458450994016	0.143181727587994
S4C42835	43385	0.997639136043356	0.000485083676934271
S4C42839	2278	0.255755084876948	0.31988679395703
S4C42848	2254	0.923861424037608	0.0113206042970463
S4C42869	3001	0.0540465434019244	0.440334707737085
S4C42876	2306	0.233049467530642	0.342886754095747
S4C42877	2145	0.281275889576361	0.296049746880855
S4C42953	2154	0.35313362083277	0.238370470761749
S4C43013	3008	0.210228690091553	0.215255881639583
S4C43018	2362	0.0359119730973189	0.74680113206043
S4C43055	2024	0.5503882344089	0.132658348945669
S4C43057	2489	0.198364866893237	0.382628452983617
S4C43098	2088	0.7787863615989	0.0500259098337784
S4C43110	2489	0.0537798822150064	0.672858452585004
S3C39	2200	0.465681976997307	0.17168254474429
S3C112	2931	0.335405829547633	0.251444971499183
S3C122	6172	0.0836533376899262	0.367208343439243
S3C131	2037	0.575267689196883	0.122413999282497
S3C152	12629	0.0838023644796669	0.36708707252001
S3C155	2813	0.183129375454955	0.403077291027225
S3C162	5663	0.453425402031265	0.102352655833131
S3C253	2031	0.248075633360511	0.327739466656037
S3C274	2108	0.0967416050098494	0.548730418144856
S3C309	6330	0.025045024747058	0.575187969924812
S3C374	2438	0.177748573921803	0.410730657312552
S3C376	2701	0.172475326223429	0.418144855901463
S3C379	3466	0.00206059710712238	0.897647344166869
S3C405	5033	0.415501916848453	0.115207373271889
S3C408	3374	0.818385565083322	0.0257094348775164
S3C480	2369	0.234032388999661	0.341850360744609
S3C518	2004	0.403612130345065	0.206082831745526
S3C519	25624	0.0126888899191997	0.689425175842833
S3C521	2202	0.119974386740353	0.501733965799019
S3C523	7985	0.00803320231846856	0.757094348775164
S3C538	6945	0.431757710693722	0.109265098229445
S3C559	4662	0.160889903556405	0.259277225321368
S3C613	3208	0.668513802658197	0.0516614115934999
S3C641	3927	0.024215048051077	0.58088770312879
S3C647	3252	0.694814670712675	0.0469318457433907
S3C723	15789	0.0222020083908915	0.59822944457919
S3C735	3438	0.00776076747217869	0.761581372786806
S3C750	2652	0.667648933098368	0.0855423127516243
S3C753	2050	0.30916274739842	0.271654641846375
S3C759	3870	0.267162235549879	0.180208585981082
S3C804	2412	0.329380841505959	0.255869573882888
S3C819	2298	0.0590148061092829	0.653525730458006
S3C823	42489	0.0479050007368412	0.459738054814456
S3C862	6138	0.104272026855875	0.328280378365268
S3C866	26178	0.0253346554656017	0.574339073490177
S3C874	13215	0.0208966579710109	0.607203492602474
S3C1004	2853	0.884259901350055	0.0207278670227608
S3C1022	4936	0.142472053157352	0.276982779529469
S3C1048	30624	0.0269557531713561	0.565001212709192
S3C1073	9349	0.347713104990751	0.139219015280136
S3C1098	2470	0.449719585688513	0.180491888228963
S3C1100	3598	0.105942588662998	0.325733689061363
S3C1129	2243	0.200823917218613	0.379598995495675
S3C1152	10333	0.0595603947540296	0.422265340771283
S3C1183	3978	0.0181706491383382	0.632670385641523
S3C1193	3163	0.182808684959316	0.23793354353626
S3C1263	17963	0.0502667874348479	0.451491632306573
S3C1324	26875	0.172343534357771	0.247877758913413
S3C1405	3134	0.0492878689759017	0.454644676206646
S3C1434	13832	0.218129073624553	0.208343439243269
S3C1471	2443	0.587777629442114	0.116873280982182
S3C1491	5446	0.0393632402616709	0.49320882852292
S3C1526	2687	0.32435220883295	0.260334037549328
S3C1530	11847	0.0178720085092026	0.635823429541596
S3C1540	2959	0.125474314823922	0.492167257942361
S3C1541	3032	0.393215701005272	0.122968712102838
S3C1600	4514	0.224871948757328	0.203856415231627
S3C1619	11567	0.023368769427598	0.58937666747514
S3C1671	10398	0.65795330741723	0.053601746301237
S3C1750	10641	0.0573201688396221	0.428813970409896
S3C1898	5592	0.0430490044573067	0.478292505457191
S3C1923	2523	0.119813648085303	0.502052856060908
S3C1927	6080	0.0577828491550116	0.427358719379093
S3C1939	2753	0.502335647171384	0.154861083429665
S3C1958	6372	0.426758152615861	0.110599078341014
S3C1985	6622	0.0141693781616463	0.673296143584768
S3C1999	2425	0.0762214908523273	0.600151472874397
S3C2013	8299	0.0113426072445383	0.706524375454766
S3C2038	7849	0.0307226190699064	0.540261945185544
S3C2049	6607	0.0141039863630493	0.67402376910017
S3C2059	3974	0.140182480975948	0.279650739752607
S3C2091	3403	0.490692797218284	0.0904681057482416
S3C2122	3114	0.144681153206534	0.274557361144797
S3C2130	92869	0.97918665298814	0.00363812757700703
S3C2131	12839	0.104597203736375	0.3276740237691
S3C2138	11905	0.0854284457011442	0.363206403104536
S3C2150	3743	0.00861868945237319	0.747635217074945
S3C2204	5085	0.0188311296404242	0.626485568760611
S3C2233	3077	0.160650212162508	0.259277225321368
S3C2249	23000	0.0794402143358917	0.376182391462527
S3C2267	4026	0.00879235286670091	0.744118360417172
S3C2304	2310	0.272717715356552	0.303583529317973
S3C2341	3421	0.144151835210803	0.275527528498666
S3C2342	8339	0.0352031910663925	0.515522677661897
S3C2356	2625	0.391023534802502	0.213377446486228
S3C2366	2924	0.772716072246217	0.0519791126878463
S3C2374	3084	0.991975871449136	0.00206160562697065
S3C2388	2358	0.235199325789591	0.340734244827999
S3C2391	15968	0.0300422089644259	0.543778801843318
S3C2394	2133	0.740611380081489	0.0626619364611153
S3C2395	9930	0.0300123703734707	0.543778801843318
S3C2400	2064	0.497904661578888	0.156774425000997
S3C2427	28096	0.112955577848996	0.315789473684211
S3C2450	8459	0.383870797628462	0.125879214164443
S3C2485	5110	0.0358289542183305	0.512127091923357
S3C2540	8190	0.172650656355798	0.247513946155712
S3C2593	4595	0.718506819975838	0.0423235508125152
S3C2598	8131	0.043478194936462	0.476352170749454
S3C2637	2442	0.229179154130117	0.346872882369355
S3C2651	5810	0.0569178120383874	0.429905408682998
S3C2686	2823	0.0727711251758076	0.609758042013792
S3C2689	5469	0.0135692840663212	0.678753334950279
S3C2696	2017	0.258783931543831	0.316817475186352
S3C2700	2713	0.855973936875246	0.0281022043289353
S3C2768	25383	0.062222656447686	0.413776376424933
S3C2778	5861	0.542362635272914	0.0782197429056512
S3C2823	3838	0.00673294379036196	0.780014552510308
S3C2824	14343	0.0401676550209995	0.490540868299782
S3C2849	16955	0.0637737024237661	0.408804268736357
S3C2859	2081	0.958778618719711	0.00442460238370471
S3C2883	8837	0.00343877814775892	0.85350472956585
S3C2889	8900	0.19885641505638	0.225200097016735
S3C2908	5698	0.00613752134813808	0.7929905408683
S3C2917	9019	0.108065516891652	0.322095561484356
S3C2928	3951	0.256703826485231	0.186029590104293
S3C2935	2814	0.281753204622015	0.295531550205286
S3C2947	3001	0.0715185350803566	0.391826340043658
S3C2975	10443	0.53802750120446	0.0795537230172205
S3C2990	2305	0.514260572529998	0.149400087694822
S3C2998	11554	0.154384347057581	0.263885520252243
S3C3024	2868	0.259311969828269	0.316458723641727
S3C3070	2525	0.350504119673437	0.2400845059194
S3C3091	2430	0.6520368835348	0.0907242795073145
S3C3111	3955	0.0146585627520593	0.667838952219258
S3C3265	2394	0.0101130362509115	0.904014031171523
S3C3318	4845	0.00184656287258398	0.905651224836284
S3C3332	7006	0.838975313739911	0.0231627455736114
S3C3347	6097	0.162972958222181	0.257821974290565
S3C3379	12191	0.0426556476121085	0.479869027407228
S3C3404	2044	0.645212674676308	0.0930362339060071
S3C3434	6225	0.185091627288068	0.23623575066699
S3C3458	2114	0.374071268794397	0.223980547694025
S3C3471	3892	0.113665991672287	0.314819306330342
S3C3516	8593	0.0621929890998776	0.413776376424933
S3C3524	2737	0.0060159619604935	0.941005301550604
S3C3590	3928	0.22915218302153	0.200945913170022
S3C3647	3689	0.210293481431123	0.215255881639583
S3C3652	7218	0.427248968427375	0.110235265583313
S3C3654	4249	0.256824286778062	0.186029590104293
S3C3669	8766	0.968753165964917	0.00533592044627698
S3C3680	2730	0.131244529242837	0.48068720851437
S3C3743	7499	0.0160088342523249	0.652437545476595
S3C3761	4026	0.00675272346181859	0.779529468833374
S3C3771	4891	0.21815840846139	0.208222168324036
S3C3790	10910	0.943375101406612	0.00788260975018191
S3C3851	5313	0.0396277877840767	0.492481203007519
S3C3873	23392	0.0108883549050641	0.711496483143342
S3C3879	10404	0.0964357638852378	0.342105263157895
S3C3911	3414	0.985885567344734	0.00278923114237206
S3C3927	2576	0.74400419129351	0.061466097979033
S3C3930	3658	0.0300275085899075	0.543778801843318
S3C3941	3280	0.503286489404502	0.0865874363327674
S3C4027	7368	0.0755477535622064	0.384550084889643
S3C4045	7333	0.0505279501564455	0.450521464952704
S3C4057	23239	0.0836976754972285	0.367208343439243
S3C4061	3226	0.338210747689249	0.143584768372544
S3C4111	2832	0.269664238686132	0.30677243193686
S3C4112	3604	0.336785164144815	0.14479747756488
S3C4169	2166	0.113271178001278	0.514210547295412
S3C4174	6278	0.270608114783753	0.178268251273345
S3C4178	3870	0.0341030028258913	0.521101139946641
S3C4272	15372	0.885803101397487	0.015158864904196
S3C4357	10197	0.10919174908904	0.319670143099685
S3C4370	24622	0.884776426526138	0.0152801358234295
S3C4380	31828	0.712765567263967	0.0434149890856173
S3C4387	2733	0.204656350598455	0.37497508669829
S3C4460	5648	0.331361637868833	0.146980354111084
S3C4489	7554	0.197628523979879	0.226776618966772
S3C4495	6262	0.922124830658181	0.0109143827310211
S3C4496	3158	0.0715820983925233	0.391826340043658
S3C4508	3430	0.98966369547803	0.00218287654620422
S3C4523	4949	0.0381974528082609	0.497695852534562
S3C4540	6495	0.00511471447355524	0.812272617026437
S3C4563	25972	0.0641271500857249	0.408076643220956
S3C4573	4934	0.0174311887047479	0.640067911714771
S3C4626	3961	0.0395309058487222	0.492966286684453
S3C4642	2021	0.0929232713139765	0.558416709849723
S3C4654	2809	0.928683734442217	0.0103240722286443
S3C4662	2042	0.237579816591925	0.338741180691195
S3C4694	19654	0.0642076021029153	0.407955372301722
S3C4764	2629	0.247544025653577	0.32841710846255
S3C4765	21264	0.0370020207035806	0.505578462284744
S3C4772	14065	0.0193008267577342	0.622119815668203
S3C4774	2499	0.227360773842934	0.348945669071631
S3C4783	2952	0.618360166586218	0.104316976920317
S3C4793	2636	0.116764206830074	0.507832742057639
S3C4833	5233	0.546169503194487	0.0778559301479505
S3C4919	9511	0.0220783330187016	0.599199611933058
S3C4928	2604	0.0986343981051081	0.544584844740304
S3C4933	3898	0.328002127153568	0.148920688818821
S3C4939	2347	0.668075751033791	0.0853430063379439
S3C4944	2026	0.547143540463377	0.133894048710487
S3C4977	8178	0.435252844595332	0.107567305360175
S3C4983	2340	0.01749343042606	0.848965599712999
S3C5002	8145	0.263687471417324	0.182027649769585
S3C5005	6476	0.051491008483971	0.4483385884065
S3C5030	3321	0.00657965841269065	0.783773951006549
S3C5045	2195	0.968234566597939	0.00294973492246981
S3C5081	2394	0.125086704641506	0.492725315900666
S3C5089	2166	0.417043179509991	0.198349742894726
S3C5110	14816	0.00983621531856772	0.726291535289837
S3C5111	12888	0.0901228912436999	0.354111084162018
S3C5142	27124	0.0925855497204603	0.348896434634975
S3C5147	8659	0.0655602497472599	0.404923599320883
S3C5314	11156	0.0229164330638185	0.593378607809847
S3C5324	13490	0.335603246829032	0.145525103080281
S3C5334	2131	0.107275102936328	0.52632837724718
S3C5348	9017	0.175255201276635	0.244967256851807
S3C5353	2030	0.0667757821578773	0.628333399768805
S3C5362	5309	0.786079713147581	0.0308028134853262
S3C5520	3159	0.807119081419459	0.0276497695852535
S3C5530	2013	0.658850918071833	0.0885319089568302
S3C5563	3321	0.00497669740410724	0.815061848168809
S3C5656	4412	0.184046906437885	0.236963376182391
S3C5746	2922	0.416998951382078	0.198429465460199
S3C5773	22737	0.0109885107188827	0.710647586708707
S3C5790	12050	0.0179816594720852	0.63424690759156
S3C5849	8544	0.0184464963792286	0.630002425418385
S3C5863	2946	0.47060919027496	0.169290867780125
S3C5871	5182	0.0719561909296389	0.391341256366723
S3C5878	2002	0.139856738511398	0.466137840315701
S3C5892	5410	0.0533306783655173	0.442153771525588
