name	len	score	pvalue
S5C19545	2946	0.08510884642601013	0.1994108316338092
S5C19554	2057	5.016997874918161e-06	0.811824911247073
S5C19590	4643	0.8236693143844604	0.023434549437268675
S5C19600	2071	0.06995545327663422	0.2124405166553365
S5C19606	7176	0.993833601474762	0.006552609713724601
S5C19630	4601	0.9999630451202393	0.0010574816829065639
S5C19656	4269	0.6362875699996948	0.038484779817206737
S5C19712	2943	0.5997997522354126	0.04233703451922351
S5C19721	2446	0.2419179081916809	0.1344701261424579
S5C19734	2487	0.2609716057777405	0.12922048493088603
S5C19773	50947	0.6489295363426208	0.03720069491653448
S5C19794	2045	0.054656632244586945	0.22868041392854446
S5C19819	2520	0.12934380769729614	0.17405015484553213
S5C19832	2181	0.9695196747779846	0.010914721655714178
S5C19847	2576	0.5360103845596313	0.05115567641060503
S5C19848	3636	1.0	0.0
S5C19861	2010	0.3570588529109955	0.10640909434247299
S5C19884	6751	0.4078131914138794	0.09436135659793035
S5C19907	3305	0.9999984502792358	0.0004343228340509102
S5C19955	3646	0.41450148820877075	0.09292620288541431
S5C19960	18680	0.9996234178543091	0.0025870534028249867
S5C19963	7429	0.17103862762451172	0.15686607749830048
S5C20051	2339	0.002170385792851448	0.45381071077875973
S5C20144	4003	1.0	0.0
S5C20151	2614	0.9241466522216797	0.015975526852481305
S5C20160	2311	0.9937567710876465	0.006590376916685551
S5C20193	3053	0.9999572038650513	0.0010763652843870384
S5C20207	3720	0.15552249550819397	0.16270111035576706
S5C20221	2308	0.3871028423309326	0.09957323060654127
S5C20230	2029	0.04358838498592377	0.24365510990256062
S5C20236	2778	0.03500427305698395	0.2584032026588111
S5C20267	4580	0.6234718561172485	0.03974998111639852
S5C20275	2664	0.19953081011772156	0.14700883752549287
S5C20284	6626	0.4389567971229553	0.0865246619835335
S5C20291	4599	0.389987587928772	0.0989689553591661
S5C20294	3212	0.20497697591781616	0.1452904297907697
S5C20314	5657	0.20821134746074677	0.14442178412266787
S5C20319	2622	0.3524453938007355	0.10731550721353576
S5C20355	2377	0.10047018527984619	0.18927033763879447
S5C20420	2228	0.02068597637116909	0.29209154769997736
S5C20451	6699	0.24070996046066284	0.13479114736762596
S5C20499	2154	0.3903123140335083	0.09893118815620515
S5C20562	2907	0.004457260016351938	0.40108769544527534
S5C20580	2163	0.09048041701316833	0.19576629654807765
S5C20681	2001	0.9939905405044556	0.006439308104841755
S5C20698	2889	0.08176794648170471	0.2022056046529194
S5C20765	2785	0.0850081518292427	0.19950524964121158
S5C20772	2907	0.06638836860656738	0.2158962157262633
S5C20791	4423	0.06804537773132324	0.21408338998413778
S5C20798	2414	0.3919237554073334	0.09851574892363471
S5C20799	2022	0.0003395205712877214	0.5828045924918801
S5C20802	2431	0.6673599481582642	0.03576554120401843
S5C20813	3218	0.37695983052253723	0.10210363320492484
S5C20826	3092	0.5862669348716736	0.04384772263766146
S5C20860	3928	0.08391766250133514	0.2004494297152353
S5C20870	3533	0.9537762999534607	0.013161870231890626
S5C20889	3828	0.09507205337285995	0.19261273510083843
S5C20890	3044	0.9850261211395264	0.00853538786917441
S5C20896	2188	1.0	0.0
S5C20938	4694	0.7133464813232422	0.03195105370496261
S5C20962	2154	1.0	0.0
S5C20979	2651	0.13752546906471252	0.17070775738348817
S5C20989	2931	1.0	0.0
S5C20994	2209	0.015398040413856506	0.31275020771961626
S5C21038	5196	0.5344187617301941	0.05149558123725357
S5C21062	5328	0.1647067815065384	0.1589810408641136
S5C21097	4106	0.31126123666763306	0.11660623914192915
S5C21153	2154	1.0	0.0
S5C21239	5810	0.2979062795639038	0.11979756779212931
S5C21251	3986	0.13052478432655334	0.17357806480852028
S5C21287	3870	0.2678202986717224	0.1274643099932019
S5C21303	2911	0.00019541203801054507	0.6169083767656167
S5C21313	2619	0.0019379158038645983	0.4615907545887152
S5C21399	3334	0.030252844095230103	0.26720296094871215
S5C21423	2484	0.560925304889679	0.04673691366417403
S5C21452	4724	0.6930065751075745	0.033707228642646726
S5C21508	3948	0.139380544424057	0.16968804290354256
S5C21510	2324	0.5693484544754028	0.04571719918422842
S5C21562	2179	0.26834815740585327	0.12736989198579954
S5C21616	3736	0.41996896266937256	0.0918309539995468
S5C21640	2499	0.5397418737411499	0.05049475035878843
S5C21654	7117	0.3301343321800232	0.11245184681622479
S5C21672	2005	0.05137093365192413	0.23262708663796358
S5C21676	2449	0.015414495021104813	0.31269355691517486
S5C21682	2058	7.902947800175752e-06	0.7920915476999774
S5C21691	18478	0.9814486503601074	0.009083012312108165
S5C21701	2006	0.999994158744812	0.0005665080444142307
S5C21784	2423	0.15167631208896637	0.1639285444519979
S5C21819	2397	7.745652692392468e-05	0.6735402976055593
S5C21878	2595	0.41729670763015747	0.09243522924692198
S5C21893	2978	0.2079976201057434	0.1444784349271093
S5C21930	2271	0.001984625356271863	0.45985346325251153
S5C21955	2756	0.0012616742169484496	0.4922577233930055
S5C22016	6872	1.0	0.0
S5C22029	3799	0.17051054537296295	0.15701714631014427
S5C22086	10792	0.8503278493881226	0.02150842208626029
S5C22108	8939	0.24327526986598969	0.1340924541128484
S5C22111	4620	0.21772541105747223	0.1409472014502606
S5C22168	3551	0.6055152416229248	0.041638341264445954
S5C22177	2046	0.018725702539086342	0.29932396706699904
S5C22181	3231	0.2060539722442627	0.14498829216708212
S5C22193	2980	0.21795296669006348	0.14089055064581918
S5C22248	2773	0.10632185637950897	0.18619231059747715
S5C22278	2284	0.18443980813026428	0.15225847873706475
S5C22313	5350	0.29463911056518555	0.12060956265578972
S5C22334	2826	7.928479703878111e-07	0.8781630032479795
S5C22369	3741	0.006989344023168087	0.3688345041166251
S5C22377	3148	0.4240872263908386	0.09084900672256213
S5C22435	4992	0.6784065961837769	0.03487801193443613
S5C22445	5488	0.828657329082489	0.023113528212100613
S5C22462	4344	0.6987668871879578	0.03315960419971297
S5C22467	4790	0.30798935890197754	0.1172293979907848
S5C22501	2546	1.0	0.0
S5C22550	2755	0.1313401162624359	0.17316262557594986
S5C22598	4167	0.3647433817386627	0.10480398821663267
S5C22601	3706	0.9850030541419983	0.00853538786917441
S5C22617	4005	0.1547362506389618	0.16298436437797417
S5C22638	6159	0.5995497703552246	0.04235591812070398
S5C22640	5752	0.7344502210617065	0.030194878767278496
S5C22670	6812	0.5244641304016113	0.05336505778382053
S5C22680	3086	0.999970555305481	0.0010197144799456153
S5C22697	7759	0.9999998211860657	0.00026437042072664096
S5C22704	4048	0.6202359795570374	0.040033235138605634
S5C22753	7130	0.10037396848201752	0.18934587204471637
S5C22764	6135	0.008594250306487083	0.35446408338998414
S5C22802	2273	0.6685550212860107	0.035671123196616056
S5C22807	3079	0.7173125743865967	0.03164891608127502
S5C22841	4711	0.4122673273086548	0.09336052571946522
S5C22852	9055	0.8180383443832397	0.02388775587280006
S5C22866	2173	1.0	0.0
S5C22887	3178	0.01400059461593628	0.3193405846363018
S5C22928	2664	0.49040067195892334	0.06913286502001662
S5C22949	2674	0.6481839418411255	0.0372573457209759
S5C22951	2675	0.7604227066040039	0.02866530704736007
S5C22968	5671	0.3034060597419739	0.11845683208701563
S5C22998	2253	0.000993011868558824	0.5094795679431982
S5C23022	5995	0.12582211196422577	0.17580632978321625
S5C23038	2278	1.0	0.0
S5C23056	2849	0.09332285076379776	0.19376463479114736
S5C23084	2299	0.9735608100891113	0.010140493995014729
S5C23102	30961	0.9999850988388062	0.0008119948636603973
S5C23115	4006	0.26586776971817017	0.12795528363169423
S5C23134	2952	1.0	0.0
S5C23144	2794	0.9999802112579346	0.0008308784651408716
S5C23149	5462	0.7744814157485962	0.027400105748168292
S5C23180	5769	0.17203378677368164	0.1564128710627691
S5C23181	2012	0.8481789231300354	0.021640607296623614
S5C23183	2211	0.02590421959757805	0.27757005816149255
S5C23191	2143	0.13026392459869385	0.17372913362036407
S5C23260	2980	0.4315578043460846	0.08860185814638567
S5C23272	2746	0.004316167905926704	0.4036747488481003
S5C23289	43357	0.9997429251670837	0.002247148576176448
S5C23328	3218	0.99974524974823	0.002228264974695974
S5C23392	3462	0.4869130551815033	0.07071908754437646
S5C23441	8692	0.45979562401771545	0.08112395196011783
S5C23449	2456	0.5024360418319702	0.060351990331596043
S5C23485	5315	0.9996722936630249	0.002435984590981192
S5C23486	5931	0.607197642326355	0.04148727245260216
S5C23487	4185	0.6572120189666748	0.036558652466198355
S5C23500	2499	0.24485720694065094	0.13360148047435608
S5C23523	97591	0.9997149705886841	0.002284915779137397
S5C23535	3965	0.048784658312797546	0.23612055291185136
S5C23547	4537	0.9995204210281372	0.002908074627993051
S5C23568	9352	0.21748469769954681	0.14096608505174107
S5C23569	4269	0.999849259853363	0.0019072437495279099
S5C23575	3307	0.1941809058189392	0.14868947805725508
S5C23576	2847	0.08538676798343658	0.19922199561900444
S5C23593	25622	0.999629020690918	0.0025681698013445124
S5C23600	2101	0.44204384088516235	0.08561824911247073
S5C23637	3501	0.24647045135498047	0.13333711005362942
S5C23641	2981	0.7453460097312927	0.029496185512500946
S5C23758	2027	0.5584145784378052	0.04717123649822494
S5C23769	3239	0.1806108057498932	0.153542563637737
S5C23774	5156	0.31943991780281067	0.11462346098647934
S5C23813	4544	0.5055156946182251	0.05882241861167762
S5C23897	4091	0.9999934434890747	0.000585391645894705
S5C23947	2795	0.1870744526386261	0.15138983306896292
S5C23965	10080	0.02599896863102913	0.2773812221466878
S5C23966	7725	0.15079732239246368	0.16426844927864642
S5C24066	7037	0.35465818643569946	0.10693783518392627
S5C24071	4625	0.027805397287011147	0.2729435757987763
S5C24080	4284	0.635471522808075	0.038635848629050534
S5C24099	2344	0.15617117285728455	0.16241785633355993
S5C24133	2696	0.10365797579288483	0.1876274643099932
S5C24157	2709	0.04749402403831482	0.2378389606465745
S5C24175	3007	0.6227014064788818	0.03978774831935947
S5C24208	97604	0.9993195533752441	0.00307802704131732
S5C24219	5809	0.999397873878479	0.0030024926353954227
S5C24235	2168	1.0	0.0
S5C24257	2451	0.13794733583927155	0.17055668857164438
S5C24262	3946	0.6637845039367676	0.03602991162474507
S5C24282	8290	0.16792982816696167	0.15798020998564846
S5C24308	6307	0.1622048020362854	0.16013294055442254
S5C24388	5999	0.28979286551475525	0.12204471636830576
S5C24389	11435	0.09473135322332382	0.19282045471712364
S5C24413	25255	0.5073931813240051	0.058123725356900066
S5C24430	6786	0.11757312715053558	0.17997960571040109
S5C24432	3415	0.23147821426391602	0.1371138303497243
S5C24472	2168	0.017399385571479797	0.30438477226376615
S5C24522	2464	0.08212562650442123	0.2018468162247904
S5C24526	3731	0.02586563676595688	0.2776833597703754
S5C24532	3411	0.41578802466392517	0.09275625047209003
S5C24534	2314	0.0011127634206786752	0.5009819472769846
S5C24583	2212	0.6132615208625793	0.04075081199486366
S5C24674	2883	0.8455970287322998	0.021867210514389303
S5C24681	3244	0.0004696960677392781	0.5602009215197522
S5C24684	2033	0.03432012349367142	0.2594984515446786
S5C24712	3180	0.08002456277608871	0.20350857315507215
S5C24749	2368	0.024723228067159653	0.2804970163909661
S5C24758	8178	0.9992320537567139	0.0032479794546415894
S5C24768	2165	0.8596658706665039	0.020847496034443688
S5C24804	3607	0.3087413012981415	0.11711609638190196
S5C24824	2417	0.635356068611145	0.038635848629050534
S5C24852	2127	0.38017213344573975	0.10138605634866682
S5C24860	2179	0.22633564472198486	0.13868116927260368
S5C24875	8841	0.7852901816368103	0.02656922728302742
S5C24883	9995	0.2962585985660553	0.12019412342321928
S5C24891	3102	0.031039193272590637	0.26574892363471564
S5C24892	6392	0.32934659719467163	0.11262179922954905
S5C24905	4990	0.6501648426055908	0.037125160510612584
S5C24907	2683	0.26167023181915283	0.12903164891608127
S5C24920	2635	0.022151993587613106	0.287937155374273
S5C24973	3695	0.08634410798549652	0.1985988367701488
S5C24995	2171	2.0303762084949994e-06	0.8475904524510914
S5C25028	3043	0.08146470040082932	0.20239444066772413
S5C25029	5465	0.9986022710800171	0.004154392325704358
S5C25060	3929	0.02020327001810074	0.2939799078480248
S5C25071	3297	0.33368945121765137	0.11169650275700582
S5C25072	2144	0.0008463750127702951	0.5203187551929904
S5C25121	3055	0.05391585826873779	0.22947352519072436
S5C25184	4299	0.6666324138641357	0.03580330840697938
S5C25216	5663	0.055554743856191635	0.22771735025304027
S5C25288	2546	0.5115512609481812	0.056764106050305914
S5C25309	8132	0.09997609257698059	0.18966689326988442
S5C25349	4574	0.7069945335388184	0.032555328952337786
S5C25367	2536	0.0028375699184834957	0.434473902862754
S5C25372	4096	0.9997732639312744	0.002077196162852179
S5C25373	10847	0.06960158795118332	0.21283707228642645
S5C25394	2185	0.9873931407928467	0.007968879824760178
S5C25427	11973	0.3548758029937744	0.1069189515824458
S5C25481	4273	0.2436898946762085	0.13397915250396555
S5C25554	2196	0.0008150388021022081	0.5229246921972959
S5C25580	4337	0.3621921241283417	0.10523831105068358
S5C25584	2259	0.019075868651270866	0.2979265805574439
S5C25622	4230	0.07277917861938477	0.20998564846287485
S5C25631	2334	0.4166300296783447	0.09254853085580482
S5C25637	4208	0.08814479410648346	0.1972769846665156
S5C25649	3688	0.6110821962356567	0.041034066017070776
S5C25652	4374	0.09516110271215439	0.19251831709343606
S5C25668	2269	0.011967644095420837	0.33006647027721125
S5C25717	3040	0.09496292471885681	0.19266938590527985
S5C25766	97473	0.9994386434555054	0.0029647254324344737
S5C25780	3291	0.016377877444028854	0.30895460382204093
S5C25828	2542	0.0030989109072834253	0.42790240954754893
S5C25869	2380	0.012456253170967102	0.3272150464536596
S5C25892	2218	0.4934292435646057	0.0675277588941763
S5C25912	3959	0.9741954803466797	0.010027192386131882
S5C25942	5348	0.19049769639968872	0.15003021376236875
S5C25996	2148	0.012212726287543774	0.32863131656469524
S5C26022	3331	0.06394312530755997	0.21818113150540072
S5C26040	2196	0.16743461787700653	0.15803686079008988
S5C26050	2775	0.5406961441040039	0.05034368154694464
S5C26061	2409	1.0	0.0
S5C26088	3209	0.0028984472155570984	0.4329820983457965
S5C26097	7786	0.175266295671463	0.15531762217690157
S5C26108	2051	0.18544352054595947	0.15195634111337714
S5C26117	2514	0.9992917776107788	0.003115794244278269
S5C26128	2206	0.9999662041664124	0.0010574816829065639
S5C26130	3719	0.44446417689323425	0.08499509026361508
S5C26134	2397	0.15909506380558014	0.16109600422992673
S5C26182	3445	0.9996262788772583	0.0025681698013445124
S5C26193	4624	0.05711347609758377	0.22596117531535614
S5C26222	3101	0.2151520848274231	0.14170254550947955
S5C26240	2905	0.027422722429037094	0.27386887227131956
S5C26242	3681	0.6102645397186279	0.04120401843039505
S5C26275	5345	0.4028775691986084	0.09564544149860262
S5C26277	3885	0.4221627116203308	0.09135886396253494
S5C26283	6297	0.2534954845905304	0.13133544829669916
S5C26341	5177	0.16264772415161133	0.1599441045396178
S5C26350	3581	0.5941312313079834	0.04309237857844248
S5C26390	5330	0.7809115052223206	0.026758063297832164
S5C26398	2444	1.0	0.0
S5C26403	2362	0.31875303387641907	0.11473676259536218
S5C26417	3740	0.5839725732803345	0.0441120930583881
S5C26480	2736	0.025705019012093544	0.2780043809955435
S5C26490	3101	0.5590726733207703	0.04703905128786162
S5C26493	2765	0.00955880805850029	0.3473449656318453
S5C26518	2099	0.027076439931988716	0.27468086713497997
S5C26529	6317	0.2324836403131485	0.13686834353047814
S5C26536	4079	0.11950212717056274	0.17897877483193594
S5C26562	2057	0.10944297909736633	0.18413399803610545
S5C26577	2287	0.9997237920761108	0.002266032177656923
S5C26597	2504	0.3886694312095642	0.09925220938137322
S5C26636	4652	0.09323027729988098	0.1938024019941083
S5C26650	3788	0.173908993601799	0.15578971221391344
S5C26664	8044	0.8968106508255005	0.01795830500793111
S5C26677	2515	0.9987266063690186	0.0039655563108996145
S5C26788	2506	0.9999980926513672	0.0004343228340509102
S5C26810	3521	0.610960066318512	0.04105294961855125
S5C26827	6213	0.28765544295310974	0.12257345720975904
S5C26862	3454	0.986431360244751	0.00823325024548682
S5C26948	4025	0.5766363739967346	0.04482966991464612
S5C26959	2321	1.0	0.0
S5C27024	2104	0.9992719888687134	0.003134677845758743
S5C27046	2242	0.6932106614112854	0.03368834504116625
S5C27050	7384	0.6893031001091003	0.03404713346929526
S5C27059	5895	0.030813446268439293	0.26623989727320796
S5C27126	2084	0.7782508134841919	0.02704131732003928
S5C27127	9975	0.9999394416809082	0.0012463176977113076
S5C27132	9406	0.24392640590667725	0.1339413853010046
S5C27164	43109	0.9997992515563965	0.0020205453584107563
S5C27182	4508	1.0	0.0
S5C27201	2805	0.7836376428604126	0.026625878087468843
S5C27225	6311	0.4079543948173523	0.09430470579348893
S5C27226	3052	0.00831189751625061	0.35690006798096535
S5C27233	2427	0.032075002789497375	0.2634640078555782
S5C27236	3350	0.3284090757369995	0.11277286804139286
S5C27240	2751	0.36144137382507324	0.10538937986252739
S5C27254	2161	0.8834988474845886	0.019015786690837675
S5C27270	3146	1.0	0.0
S5C27349	4889	0.069967120885849	0.2124405166553365
S5C27387	2158	0.1907104253768921	0.15001133016088827
S5C27460	2692	0.11237601935863495	0.1825477755117456
S5C27535	5891	0.594803512096405	0.042997960571040106
S5C27555	2498	0.9604605436325073	0.01231210816526928
S5C27593	3374	1.0	0.0
S5C27618	6126	0.12153814733028412	0.17807236196087317
S5C27712	2647	0.06312791258096695	0.2192197295868268
S5C27734	5781	0.6011775732040405	0.04222373291034066
S5C27791	2047	0.30872511863708496	0.11711609638190196
S5C27813	2263	0.8690229654312134	0.020205453584107563
S5C27841	3214	0.9999983906745911	0.0004343228340509102
S5C27874	6161	0.1537933349609375	0.16315431679129844
S5C27904	2283	0.21372893452644348	0.14217463554649143
S5C27957	2402	0.9999996423721313	0.00026437042072664096
S5C27976	2597	0.9775099754333496	0.009592869552080973
S5C27999	2871	0.034885987639427185	0.25864868947805725
S5C28005	2580	0.9960225820541382	0.005778382053025153
S5C28022	5769	0.12310433387756348	0.1772414834957323
S5C28042	4005	0.21766331791877747	0.1409472014502606
S5C28123	2121	0.011374514549970627	0.3340697937910718
S5C28144	7458	0.4182487726211548	0.0921897424276758
S5C28160	2478	0.5870625376701355	0.04371553742729813
S5C28203	4526	0.08646775037050247	0.19856106956718786
S5C28307	2047	0.261964350938797	0.12897499811163984
S5C28343	2756	0.0517890490591526	0.231966160586147
S5C28377	3095	0.999954342842102	0.0010952488858675126
S5C28462	2660	0.1381656527519226	0.17042450336128107
S5C28471	2174	0.05095299333333969	0.23317471108089735
S5C28505	4047	0.01785884238779545	0.3025908301231211
S5C28509	2422	0.6024285554885864	0.042016013294055445
S5C28519	2000	1.0	0.0
S5C28565	2607	0.9415320754051208	0.014615907545887152
S5C28582	2621	0.08833907544612885	0.19710703225319132
S5C28636	2717	0.2304687201976776	0.1374726187778533
S5C28649	2214	0.024569401517510414	0.28087468842057556
S5C28657	2562	0.08123346418142319	0.20256439308104843
S5C28661	3339	0.8500401377677917	0.02150842208626029
S5C28678	2116	0.6693165302276611	0.035671123196616056
S5C28701	2107	0.9983468055725098	0.004380995543470051
S5C28729	11332	1.0	0.0
S5C28751	3629	0.1381489783525467	0.17044338696276154
S5C28758	2751	0.035259295254945755	0.25785557821587735
S5C28847	6696	0.36471545696258545	0.10482287181811314
S5C28904	8187	1.0	0.0
S5C28938	3239	0.018514595925807953	0.30004154392325705
S5C28940	2422	0.7935703992843628	0.02583276682528892
S5C28945	2382	0.0005914613138884306	0.5450185059294509
S5C28946	4058	0.04135841131210327	0.24722411058237026
S5C28955	3207	0.18217462301254272	0.15312712440516654
S5C29023	2074	0.9978014230728149	0.004758667573079538
S5C29061	4155	1.0	0.0
S5C29102	4137	0.09383885562419891	0.19327366115265504
S5C29199	2813	0.03335355222225189	0.2613490444897651
S5C29221	2808	0.231119766831398	0.13724601556008761
S5C29227	2273	0.011806332506239414	0.33118060276455924
S5C29240	5379	0.6164487600326538	0.040392023566734644
S5C29254	2061	0.0640011578798294	0.21810559709947883
S5C29283	3179	0.4833260476589203	0.07255079688798248
S5C29298	3041	0.043880220502614975	0.24312636906110732
S5C29395	3464	0.035588040947914124	0.2572324193670217
S5C29424	2876	0.9124926328659058	0.016844172520583126
S5C29434	3323	0.9173710346221924	0.01646650049097364
S5C29451	2420	0.20494528114795685	0.14534708059521112
S5C29556	2127	0.052772149443626404	0.2307953772943576
S5C29572	2147	0.9978516697883606	0.004720900370118589
S5C29583	3736	1.0	0.0
S5C29627	3416	0.07652978599071503	0.20649218218898707
S5C29638	2000	0.4032730460166931	0.09545660548379788
S5C29647	3715	0.13945835828781128	0.16966915930206208
S5C29649	5608	0.6091231107711792	0.04129843643779742
S5C29663	3016	0.9892896413803101	0.007572324193670217
S5C29676	11039	0.6694801449775696	0.03565223959513558
S5C29701	2174	3.588041363400407e-05	0.7174069038447013
S5C29720	3539	0.35451802611351013	0.10695671878540676
S5C29725	2454	0.5391851663589478	0.0505891683661908
S5C29726	2169	0.19273525476455688	0.14910491728982553
S5C29730	8251	0.5478948950767517	0.04917289825515522
S5C29757	2646	0.8029062747955322	0.024945237555706625
S5C29773	3059	0.022243557497859	0.28763501775058536
S5C29873	2384	0.6527856588363647	0.036823022886924996
S5C29877	2261	0.1248181164264679	0.17633507062466955
S5C29923	2961	0.047571755945682526	0.23765012463176977
S5C29928	2330	0.9998268485069275	0.0019827781554498073
S5C29949	2198	0.006485768593847752	0.3739330765163532
S5C29951	3618	0.9999470710754395	0.00117078329178941
S5C29969	2355	0.2689901292324066	0.12723770677543622
S5C29979	2458	0.7793417572975159	0.026909132109675958
S5C30048	2074	0.300639271736145	0.11909887453735177
S5C30052	3712	0.19660533964633942	0.14776418158471183
S5C30089	2615	0.9999872446060181	0.0007742276606994485
S5C30111	3241	0.8757400512695312	0.019752247148576176
S5C30129	2272	0.3739050328731537	0.10272679205378049
S5C30144	4793	0.9997864961624146	0.0020394289598912306
S5C30154	3488	0.5579818487167358	0.04720900370118589
S5C30249	12567	0.8637003302574158	0.02063977641815847
S5C30258	3033	0.10811819136142731	0.18500264370420727
S5C30335	4923	0.7116624712944031	0.0321776569227283
S5C30337	2728	0.9926320314407349	0.006816980134451243
S5C30339	11064	0.21803034842014313	0.1408716670443387
S5C30348	2016	0.9999679923057556	0.0010385980814260896
S5C30384	2020	0.6057871580123901	0.041638341264445954
S5C30403	2116	0.9985377788543701	0.0042110431301457816
S5C30439	2959	0.8952385187149048	0.018052723015333484
S5C30463	6904	0.16476748883724213	0.15894327366115266
S5C30467	3784	0.015336981043219566	0.3131089961477453
S5C30473	6437	0.09779812395572662	0.19081879296019336
S5C30515	2583	0.23161786794662476	0.1370382959438024
S5C30539	2593	0.9949010610580444	0.006118286879673691
S5C30556	3307	0.9920541048049927	0.006911398141853614
S5C30557	2174	0.8639248609542847	0.020583125613717047
S5C30571	2324	0.9999854564666748	0.0007931112621799229
S5C30589	4975	0.9998391270637512	0.0019261273510083844
S5C30592	3234	0.9936391115188599	0.006590376916685551
S5C30596	4096	0.25223153829574585	0.1316753531233477
S5C30604	7416	0.3775172829627991	0.101990331596042
S5C30615	5689	0.076401486992836	0.20668101820379184
S5C30647	9654	0.777987539768219	0.027060200921519752
S5C30699	2144	0.44265174865722656	0.08544829669914646
S5C30760	4255	0.031990256160497665	0.26372837827630485
S5C30777	3301	0.7594428062438965	0.02866530704736007
S5C30790	8240	0.9995454549789429	0.0027758894176297304
S5C30832	4299	0.9726517796516418	0.01027267920537805
S5C30834	2221	0.08032538741827011	0.20335750434322833
S5C30905	2001	0.03281038999557495	0.2623876425711912
S5C30907	2722	0.9826834201812744	0.008950827101744845
S5C30960	6078	0.1304662674665451	0.17359694841000076
S5C31117	3149	0.6457803249359131	0.037483948938741594
S5C31208	9040	0.5952744483947754	0.04296019336807916
S5C31214	2301	0.0287445280700922	0.27058312561371706
S5C31226	5838	0.9994573593139648	0.0029647254324344737
S5C31292	10617	0.3494899570941925	0.10778759725054762
S5C31302	3698	0.043655045330524445	0.2435229246921973
S5C31338	11013	0.9994507431983948	0.0029647254324344737
S5C31356	2741	0.0020018366631120443	0.4591736535992144
S5C31376	2047	0.5423398613929749	0.05009819472769847
S5C31379	4230	0.185743510723114	0.15189969030893571
S5C31432	4741	0.09298548102378845	0.1939534708059521
S5C31479	2378	0.8114108443260193	0.024303195105370497
S5C31546	7572	0.08905287086963654	0.19672936022358184
S5C31604	2047	0.551781177520752	0.048304252587053405
S5C31609	2384	0.12548251450061798	0.17603293300098194
S5C31616	2509	0.9999966025352478	0.0005098572399728076
S5C31619	2951	0.13197994232177734	0.17295490595966462
S5C31634	2633	0.8083987832069397	0.02462421633053856
S5C31642	2677	0.0025479476898908615	0.4423294810786313
S5C31657	2099	0.032648421823978424	0.26261424578895687
S5C31680	3148	0.17833471298217773	0.15441120930583882
S5C31689	2842	0.06293591856956482	0.21950298360903392
S5C31690	3410	0.9999976754188538	0.0004909736384923332
S5C31700	32110	0.9109164476394653	0.01699524133242692
S5C31737	3277	0.022409509867429733	0.28706850970617115
S5C31873	2772	0.9646469950675964	0.011632298511972203
S5C31887	2433	0.008369259536266327	0.35623914192914874
S5C31890	7693	0.4690794050693512	0.07787597250547625
S5C31915	2031	0.9999715685844421	0.0009630636755041922
S5C31917	2763	0.999408483505249	0.0030024926353954227
S5C31931	3235	0.9792152047157288	0.009422917138756703
S5C32014	4750	0.3131617605686188	0.11613414910491729
S5C32055	2581	0.5666687488555908	0.046170405619759804
S5C32071	3805	0.052151888608932495	0.2315129541506156
S5C32077	4426	0.9976495504379272	0.004947503587884281
S5C32078	2181	0.051813554018735886	0.231966160586147
S5C32124	2166	0.9962594509124756	0.005683964045622781
S5C32125	4000	0.3809331953525543	0.10112168592794017
S5C32184	5110	0.900000274181366	0.017675050985723997
S5C32192	2268	0.9985983967781067	0.004154392325704358
S5C32203	2307	0.037755466997623444	0.25336128106352446
S5C32206	3320	0.1506534367799759	0.1643628672860488
S5C32211	3161	0.4935837388038635	0.06748999169121535
S5C32222	3963	0.18713100254535675	0.15137094946748245
S5C32245	2243	0.03154746815562248	0.2646347911473676
S5C32285	2638	0.08863123506307602	0.1968993126369061
S5C32313	3657	0.2200106680393219	0.14039957700732683
S5C32343	3510	0.04722312092781067	0.23819774907470354
S5C32396	3044	0.9998260736465454	0.0020016617569302815
S5C32453	3269	0.3409826457500458	0.10975149180451696
S5C32477	2388	0.00431468989700079	0.4036936324495808
S5C32484	6228	0.3913167119026184	0.09868570133695899
S5C32485	2366	0.9998369812965393	0.0019261273510083844
S5C32511	3023	0.025593791157007217	0.27821210061182866
S5C32540	2693	0.7690871953964233	0.027909962988141097
S5C32554	4084	0.6797845363616943	0.03482136112999471
S5C32596	2077	0.035992857068777084	0.2565337261122441
S5C32607	2494	0.021454647183418274	0.2899199335297228
S5C32613	6491	0.306483656167984	0.11766372082483571
S5C32625	2428	0.0484323650598526	0.23670594455774605
S5C32639	2815	0.1319252848625183	0.17295490595966462
S5C32668	4146	1.0	0.0
S5C32691	2182	0.9999874234199524	0.0007553440592189743
S5C32705	7426	0.07244320958852768	0.21017448447767959
S5C32711	3746	0.7973250150680542	0.025549512803081802
S5C32823	7296	0.5739631652832031	0.04515069113981419
S5C32830	2743	0.20572365820407867	0.14504494297152354
S5C32833	2624	0.004399820696562529	0.4022584787370647
S5C32834	2026	0.5793976187705994	0.04452753229095853
S5C32852	3069	0.1496165245771408	0.16477830651861924
S5C32880	2226	1.0	0.0
S5C32889	4308	0.39425432682037354	0.09793035727774001
S5C32899	3557	0.23160703480243683	0.1370382959438024
S5C32999	2121	0.9999998211860657	0.00026437042072664096
S5C33009	3944	0.4943310618400574	0.06720673766900823
S5C33025	7521	0.31746935844421387	0.11505778382053025
S5C33027	4553	0.7709980010986328	0.027721126973336355
S5C33032	2035	0.12371883541345596	0.17686381146612282
S5C33067	2352	0.8760825395584106	0.019752247148576176
